ID,Severity,is_severe,split
A-6863841,2,0,train
A-7015544,2,0,train
A-6795162,2,0,train
A-296919,3,1,train
A-4923898,2,0,train
A-3428758,2,0,train
A-7242700,2,0,train
A-7420122,2,0,train
A-2568722,3,1,train
A-1962695,3,1,test
A-6066283,2,0,train
A-304253,2,0,train
A-1886,2,0,train
A-4192950,2,0,test
A-3538149,2,0,train
A-3263301,2,0,train
A-999525,2,0,train
A-5990789,2,0,train
A-2483256,2,0,train
A-5270249,2,0,train
A-4452494,2,0,train
A-3270257,2,0,train
A-2205525,2,0,train
A-6062352,2,0,train
A-3564051,2,0,train
A-5583544,2,0,train
A-6838163,2,0,train
A-4239988,2,0,train
A-6300936,2,0,train
A-2696400,2,0,train
A-4791535,2,0,train
A-2303066,2,0,train
A-3620708,2,0,train
A-3660493,2,0,train
A-4982224,2,0,train
A-2245306,2,0,train
A-4391128,2,0,train
A-2600301,3,1,train
A-2391002,2,0,test
A-7073852,1,0,train
A-3682566,2,0,train
A-3730574,2,0,train
A-5736679,2,0,train
A-2515690,2,0,train
A-2268167,2,0,train
A-5526882,2,0,train
A-7264999,2,0,train
A-4123745,2,0,train
A-4907526,2,0,test
A-106534,3,1,test
A-303312,2,0,train
A-1715018,2,0,train
A-3048945,3,1,test
A-5459003,2,0,train
A-4095797,2,0,train
A-2994219,2,0,train
A-386403,2,0,test
A-3704092,2,0,train
A-542037,3,1,test
A-3231541,2,0,train
A-1284188,2,0,train
A-83290,2,0,train
A-5665255,2,0,train
A-2662886,2,0,test
A-1725666,2,0,test
A-3592540,2,0,test
A-6210813,2,0,train
A-2151794,2,0,train
A-6778140,2,0,train
A-6036249,4,1,train
A-4483485,2,0,train
A-3090840,2,0,train
A-7473251,2,0,train
A-1492468,3,1,train
A-7073816,2,0,train
A-1992036,3,1,test
A-2634323,3,1,train
A-6186994,2,0,train
A-700059,2,0,train
A-7027564,2,0,train
A-2470687,2,0,train
A-5154137,2,0,train
A-1620635,2,0,train
A-4025903,2,0,train
A-1946372,3,1,test
A-73725,3,1,train
A-5885812,2,0,train
A-3537387,3,1,train
A-2644029,2,0,train
A-7098579,2,0,train
A-5906088,2,0,train
A-2713471,3,1,train
A-4146934,2,0,train
A-266848,2,0,train
A-341131,2,0,train
A-882655,2,0,train
A-340633,3,1,train
A-6097448,2,0,train
A-7629862,2,0,train
A-1393174,2,0,test
A-4148849,2,0,train
A-1712253,2,0,train
A-7756014,2,0,train
A-5016659,2,0,test
A-7114144,2,0,train
A-7773894,3,1,train
A-4112711,2,0,train
A-34516,3,1,train
A-2325535,2,0,train
A-1404628,2,0,train
A-387494,2,0,train
A-18764,2,0,train
A-7189829,2,0,test
A-5517566,2,0,train
A-3648202,3,1,train
A-29837,2,0,train
A-6508383,2,0,train
A-5093986,2,0,train
A-22505,2,0,train
A-5938504,2,0,train
A-4156493,2,0,test
A-7643878,2,0,train
A-4911017,2,0,train
A-1866212,2,0,train
A-7370672,2,0,test
A-922503,2,0,train
A-1300147,3,1,train
A-261610,2,0,train
A-5784455,2,0,train
A-5049081,2,0,train
A-3533052,2,0,test
A-2225504,3,1,train
A-5573266,2,0,train
A-4926672,2,0,train
A-718159,3,1,train
A-2565,2,0,test
A-456058,3,1,train
A-437030,2,0,train
A-5422837,2,0,train
A-5486368,2,0,test
A-1670147,3,1,test
A-1840980,3,1,train
A-6607645,2,0,test
A-4453450,2,0,train
A-7324290,2,0,train
A-4903467,2,0,train
A-3923971,2,0,train
A-3114421,3,1,test
A-10595,2,0,test
A-1356771,2,0,train
A-3170213,3,1,train
A-2568660,2,0,test
A-342475,3,1,train
A-1815243,3,1,test
A-492552,2,0,train
A-7337618,2,0,train
A-5546758,2,0,train
A-7236527,2,0,train
A-5980264,2,0,train
A-7032471,3,1,train
A-3331427,3,1,train
A-4620459,2,0,train
A-7287282,2,0,test
A-4109314,2,0,test
A-1095004,3,1,train
A-4499485,2,0,train
A-7075771,3,1,train
A-5924949,2,0,train
A-41291,2,0,train
A-5209441,2,0,test
A-4327183,2,0,test
A-6875762,2,0,train
A-3221395,2,0,train
A-2496675,2,0,train
A-2937204,2,0,test
A-274289,2,0,train
A-5324534,2,0,train
A-6082224,2,0,train
A-7474379,2,0,test
A-3947281,2,0,train
A-2781291,2,0,train
A-3139558,2,0,test
A-40168,2,0,train
A-450281,2,0,train
A-5308642,2,0,train
A-4849708,2,0,train
A-2341662,3,1,train
A-6355482,2,0,train
A-298514,3,1,train
A-6904086,2,0,train
A-2637297,2,0,train
A-5159856,2,0,train
A-7371912,2,0,train
A-4690686,2,0,train
A-3741153,2,0,test
A-7297896,2,0,train
A-454635,2,0,train
A-614848,3,1,train
A-6736954,2,0,train
A-621408,1,0,train
A-4131045,2,0,test
A-2420987,3,1,train
A-4747854,2,0,train
A-339283,2,0,train
A-394859,2,0,train
A-3427268,3,1,test
A-3297537,3,1,test
A-406862,2,0,train
A-6710796,2,0,test
A-30336,3,1,train
A-7279297,2,0,train
A-4536780,2,0,train
A-6825647,2,0,train
A-2115230,2,0,test
A-956782,2,0,train
A-7609263,2,0,train
A-1473220,2,0,test
A-5576298,2,0,train
A-1076183,2,0,test
A-6258040,2,0,train
A-6812413,2,0,test
A-54856,3,1,train
A-1953292,3,1,train
A-4133008,2,0,train
A-605621,3,1,train
A-2110288,2,0,train
A-6589940,2,0,train
A-7191947,1,0,train
A-4045368,2,0,test
A-433638,2,0,test
A-2289232,2,0,train
A-3406759,3,1,train
A-3997525,2,0,train
A-5011261,2,0,train
A-1638418,3,1,train
A-3038068,2,0,train
A-62878,3,1,test
A-63384,3,1,train
A-3953748,2,0,train
A-6527402,2,0,train
A-1704071,2,0,train
A-4683004,2,0,train
A-282958,3,1,train
A-402196,3,1,train
A-2696916,2,0,train
A-6431500,2,0,train
A-7172474,1,0,train
A-2415091,2,0,train
A-7509459,3,1,train
A-6930092,2,0,train
A-1748960,2,0,train
A-393252,2,0,test
A-5357316,2,0,train
A-2447736,2,0,train
A-4201710,2,0,train
A-4745467,2,0,train
A-110696,2,0,train
A-551363,3,1,train
A-5124828,2,0,test
A-7187620,2,0,train
A-4805303,2,0,train
A-89471,2,0,train
A-6637181,2,0,train
A-1270146,2,0,train
A-4882834,4,1,train
A-7310252,2,0,test
A-2818723,2,0,test
A-1682004,3,1,train
A-7327316,2,0,train
A-6157495,2,0,test
A-2183688,2,0,test
A-7356257,2,0,test
A-4186932,2,0,train
A-287615,2,0,train
A-7211334,2,0,train
A-4810720,2,0,train
A-3544664,3,1,train
A-7297449,2,0,test
A-3785713,2,0,train
A-6706754,2,0,train
A-6726092,2,0,train
A-1583734,3,1,train
A-1140043,2,0,train
A-6399159,2,0,train
A-7523587,2,0,train
A-7147992,2,0,test
A-295484,2,0,train
A-5053806,2,0,train
A-6559814,2,0,train
A-7354075,2,0,train
A-728482,2,0,train
A-7558823,2,0,train
A-5964915,2,0,test
A-874986,2,0,train
A-2007954,2,0,test
A-565490,2,0,train
A-3932752,2,0,test
A-727606,2,0,test
A-6202671,2,0,train
A-23466,2,0,train
A-980518,2,0,train
A-2398337,2,0,test
A-2947725,2,0,train
A-5234514,2,0,train
A-2874334,2,0,train
A-3802121,2,0,train
A-1586745,2,0,train
A-7306880,2,0,train
A-5467181,2,0,test
A-6825723,2,0,train
A-7215967,2,0,test
A-6836157,2,0,train
A-5625715,2,0,test
A-7196832,2,0,train
A-2506028,2,0,train
A-1134647,3,1,train
A-4161293,2,0,test
A-7218463,2,0,train
A-111520,2,0,train
A-55469,2,0,train
A-4907553,2,0,train
A-6550590,2,0,train
A-6421957,2,0,train
A-1975845,2,0,train
A-3052572,3,1,train
A-1070747,3,1,test
A-6580486,2,0,train
A-1535483,2,0,train
A-287480,2,0,train
A-1719999,2,0,train
A-1298624,2,0,train
A-4165639,2,0,train
A-6836269,2,0,train
A-61723,3,1,train
A-4231,2,0,train
A-6714769,2,0,test
A-1628858,2,0,train
A-1562899,2,0,train
A-51248,2,0,train
A-1840967,2,0,train
A-5190672,4,1,test
A-809959,3,1,test
A-881176,3,1,train
A-4811590,2,0,train
A-1439835,2,0,train
A-2240846,2,0,train
A-7552121,2,0,train
A-2580837,2,0,test
A-6592601,2,0,train
A-7418088,2,0,train
A-4017004,2,0,test
A-2313491,2,0,train
A-1030436,2,0,train
A-287998,2,0,test
A-821038,3,1,train
A-16634,2,0,train
A-3847513,2,0,train
A-53703,3,1,train
A-3530683,2,0,train
A-5768581,2,0,train
A-6596766,2,0,train
A-3093676,2,0,train
A-4171511,2,0,test
A-1275962,3,1,train
A-5238510,2,0,train
A-7139498,2,0,train
A-5852018,2,0,train
A-5766657,2,0,train
A-837379,2,0,train
A-3355376,2,0,train
A-7276740,2,0,train
A-3397659,3,1,train
A-7007807,2,0,train
A-3568057,3,1,train
A-462697,2,0,train
A-4634467,2,0,test
A-5113579,2,0,train
A-1912804,2,0,train
A-5157235,2,0,train
A-2820266,3,1,train
A-2164585,2,0,train
A-777377,2,0,train
A-5882046,2,0,train
A-881030,3,1,train
A-1912016,2,0,test
A-7565682,2,0,train
A-5504667,2,0,train
A-678919,3,1,train
A-6241080,2,0,train
A-5110660,2,0,test
A-3554508,2,0,train
A-5596851,2,0,train
A-2807930,3,1,test
A-7748016,2,0,train
A-1631391,2,0,train
A-6826971,2,0,train
A-7411055,2,0,test
A-3205615,2,0,train
A-2665222,2,0,train
A-7206468,2,0,train
A-1169038,3,1,train
A-6985424,3,1,test
A-3639879,2,0,test
A-4996471,2,0,train
A-7298637,2,0,train
A-4645805,2,0,train
A-7218841,2,0,train
A-3609227,2,0,train
A-7144011,1,0,test
A-1793503,2,0,train
A-4483462,2,0,train
A-5914622,2,0,train
A-6603491,2,0,train
A-7514631,2,0,train
A-6709415,2,0,test
A-3035968,2,0,train
A-1460109,3,1,train
A-2803786,2,0,train
A-3865614,2,0,train
A-5267561,2,0,train
A-5578180,2,0,test
A-3290366,2,0,train
A-5013315,2,0,test
A-3773330,2,0,train
A-1988384,3,1,train
A-5533669,2,0,train
A-41174,2,0,train
A-3162128,2,0,train
A-1670078,2,0,test
A-2083930,2,0,test
A-5509886,2,0,test
A-607808,2,0,train
A-7420368,2,0,train
A-20056,2,0,train
A-7048698,2,0,test
A-7430957,3,1,train
A-7156574,2,0,test
A-2840420,2,0,train
A-5552118,2,0,train
A-4948904,2,0,test
A-4089809,2,0,train
A-7754277,3,1,train
A-6391586,2,0,train
A-5652838,2,0,train
A-2552282,2,0,train
A-5461082,2,0,train
A-14720,3,1,test
A-3978347,2,0,train
A-7218412,2,0,train
A-3421545,2,0,test
A-15947,2,0,train
A-319500,2,0,train
A-5246216,2,0,train
A-1185128,3,1,train
A-5218024,2,0,train
A-6570112,2,0,train
A-5269482,2,0,train
A-3017110,2,0,train
A-1824476,2,0,train
A-3535243,2,0,train
A-6602537,2,0,train
A-568979,1,0,train
A-5039010,2,0,train
A-347581,3,1,train
A-2662996,3,1,train
A-2123164,2,0,train
A-4144074,2,0,train
A-5925825,2,0,train
A-3214405,2,0,train
A-1190530,2,0,train
A-7217805,2,0,test
A-4265193,2,0,test
A-7270712,2,0,train
A-6330050,2,0,train
A-21331,2,0,train
A-3556952,2,0,train
A-4077635,2,0,train
A-3674648,2,0,train
A-7318444,2,0,train
A-290288,3,1,train
A-3000163,2,0,train
A-6097811,2,0,train
A-1506358,2,0,train
A-4276855,2,0,test
A-1532182,2,0,train
A-6261857,2,0,train
A-5848736,2,0,train
A-1802331,2,0,train
A-5313149,2,0,train
A-49630,3,1,train
A-3638962,2,0,test
A-7657471,2,0,train
A-4460827,2,0,test
A-5060792,2,0,train
A-5743977,2,0,test
A-4025350,2,0,test
A-4592088,2,0,train
A-1623296,2,0,train
A-867676,3,1,test
A-3654957,2,0,test
A-4681753,2,0,train
A-4572952,2,0,train
A-2927876,2,0,train
A-7106401,2,0,train
A-3099558,3,1,train
A-460659,3,1,test
A-6107390,2,0,train
A-1137066,3,1,train
A-2398803,2,0,train
A-3525332,2,0,train
A-7162356,2,0,test
A-3415341,2,0,test
A-3703444,2,0,train
A-2202057,2,0,test
A-1630629,2,0,test
A-4496245,2,0,train
A-7608073,2,0,test
A-6494362,2,0,test
A-7261973,2,0,train
A-6714796,2,0,train
A-7494304,3,1,train
A-593952,2,0,train
A-5478432,2,0,test
A-6918540,2,0,train
A-964675,2,0,train
A-2877433,3,1,train
A-4283242,2,0,train
A-6303461,2,0,train
A-4621759,2,0,train
A-7578439,4,1,train
A-4270887,2,0,train
A-1369958,3,1,train
A-3434188,2,0,train
A-4154254,2,0,train
A-1852439,2,0,train
A-1809741,3,1,test
A-1831605,3,1,train
A-2362786,3,1,test
A-2865739,2,0,train
A-7343098,2,0,train
A-6275898,2,0,train
A-2240410,2,0,train
A-6670231,2,0,train
A-6427079,2,0,test
A-1486873,3,1,test
A-3028890,3,1,train
A-7109775,2,0,train
A-433404,2,0,test
A-7494022,3,1,train
A-5729161,2,0,train
A-2043921,3,1,train
A-2499732,2,0,train
A-7278743,2,0,train
A-4580195,2,0,test
A-5135598,2,0,train
A-5137349,2,0,test
A-1761680,2,0,train
A-5187575,2,0,train
A-5299399,2,0,train
A-6322427,2,0,train
A-2843492,2,0,train
A-1240202,2,0,train
A-7359435,2,0,train
A-440706,2,0,train
A-7470527,3,1,test
A-7334805,2,0,train
A-7232731,2,0,train
A-4412188,2,0,train
A-534706,3,1,train
A-688143,3,1,train
A-6397658,2,0,train
A-3355015,2,0,train
A-1427479,2,0,train
A-628989,2,0,test
A-1902246,2,0,test
A-55493,2,0,train
A-1699573,2,0,train
A-4894936,2,0,train
A-6480668,2,0,train
A-2242784,3,1,test
A-6340319,2,0,train
A-535854,1,0,train
A-4910622,2,0,test
A-295942,2,0,train
A-5664260,2,0,train
A-5199097,2,0,train
A-5188121,2,0,test
A-6491052,2,0,test
A-2874225,2,0,train
A-2565897,2,0,train
A-4153510,2,0,train
A-5026297,2,0,train
A-4050958,2,0,train
A-7713791,2,0,train
A-6978996,2,0,train
A-4045345,2,0,train
A-5483547,2,0,test
A-2472433,2,0,train
A-3882212,2,0,test
A-1870538,2,0,train
A-1258568,3,1,train
A-4412582,2,0,test
A-7352377,2,0,train
A-6017279,2,0,train
A-7286229,2,0,train
A-798033,2,0,train
A-4980318,2,0,train
A-5374412,2,0,train
A-7150146,2,0,train
A-296948,3,1,train
A-3303314,2,0,train
A-7311591,2,0,train
A-460276,2,0,train
A-2945962,2,0,train
A-6431881,2,0,train
A-4388584,2,0,test
A-7270899,2,0,train
A-5455060,2,0,train
A-3746065,2,0,train
A-4831063,2,0,test
A-6252484,2,0,train
A-2063819,2,0,test
A-4136972,2,0,test
A-1458368,2,0,train
A-2222085,2,0,train
A-1399683,3,1,train
A-4617715,2,0,train
A-1755879,2,0,train
A-1624274,3,1,train
A-5615135,2,0,train
A-400450,3,1,train
A-4524386,2,0,train
A-4065969,2,0,train
A-96657,3,1,train
A-4171385,2,0,train
A-7104258,2,0,train
A-5166302,2,0,train
A-3983305,2,0,train
A-6069578,2,0,test
A-4207545,2,0,train
A-901897,2,0,train
A-1946341,2,0,train
A-7168018,2,0,train
A-4410726,2,0,train
A-3853524,4,1,train
A-6330739,2,0,train
A-2954339,3,1,train
A-1113879,3,1,train
A-6140176,2,0,train
A-697514,2,0,train
A-1321003,2,0,train
A-2104326,2,0,train
A-1182348,2,0,test
A-5874918,2,0,train
A-342010,3,1,train
A-2134066,2,0,train
A-5606528,2,0,train
A-1634340,2,0,train
A-1796870,3,1,train
A-5160154,2,0,train
A-6634430,2,0,train
A-5954326,2,0,train
A-5996398,2,0,train
A-390341,2,0,train
A-392302,2,0,test
A-2033896,3,1,train
A-5994936,2,0,train
A-4920403,4,1,train
A-4166879,2,0,train
A-1657611,3,1,train
A-3869907,4,1,train
A-3009339,2,0,train
A-4991447,2,0,test
A-1119457,2,0,train
A-2904167,2,0,train
A-7408652,2,0,test
A-6327444,2,0,train
A-5532321,2,0,train
A-6160480,2,0,train
A-2801967,2,0,train
A-6218342,2,0,train
A-5410840,2,0,test
A-441069,2,0,train
A-450814,2,0,train
A-1770411,2,0,test
A-4290214,2,0,test
A-3714718,2,0,train
A-7745481,2,0,train
A-103571,2,0,train
A-5416404,2,0,train
A-7358461,2,0,test
A-7417915,4,1,train
A-1332239,2,0,train
A-3020487,3,1,test
A-73705,3,1,test
A-6693848,2,0,train
A-815053,2,0,train
A-4579998,2,0,train
A-3068418,3,1,train
A-662755,2,0,test
A-5325477,2,0,train
A-3551443,2,0,test
A-4778142,2,0,train
A-7667536,2,0,train
A-1010756,2,0,train
A-3053700,2,0,train
A-4653052,2,0,train
A-7744959,4,1,train
A-4067601,2,0,test
A-2247572,2,0,test
A-1689059,2,0,test
A-5631427,2,0,train
A-1561744,2,0,test
A-2029389,2,0,test
A-5828733,2,0,train
A-1347713,2,0,train
A-1125164,2,0,test
A-5823026,2,0,train
A-6542606,2,0,train
A-1999470,2,0,test
A-3113769,3,1,train
A-6810770,2,0,train
A-45006,2,0,train
A-7118134,2,0,test
A-5898695,2,0,test
A-6249582,2,0,train
A-2134836,2,0,train
A-2900605,3,1,train
A-3237155,2,0,train
A-3790840,2,0,train
A-1207156,2,0,train
A-5991571,2,0,train
A-7286239,2,0,test
A-5850050,2,0,test
A-640378,2,0,train
A-1954853,2,0,train
A-620262,1,0,train
A-6550353,2,0,train
A-4515600,2,0,train
A-7265363,2,0,train
A-3879,2,0,train
A-7557927,3,1,train
A-2918323,2,0,train
A-5648344,2,0,train
A-3388533,3,1,train
A-6141921,2,0,train
A-270289,2,0,train
A-4012256,2,0,train
A-484191,2,0,train
A-277620,2,0,train
A-6180601,2,0,train
A-5778389,2,0,train
A-3245561,3,1,train
A-2710435,2,0,train
A-5395474,2,0,test
A-5987238,2,0,train
A-1647815,2,0,train
A-4776319,2,0,train
A-6352146,2,0,train
A-685217,2,0,test
A-4639291,2,0,train
A-2719165,2,0,train
A-1462164,2,0,train
A-2924013,2,0,train
A-1484983,3,1,train
A-6423511,2,0,test
A-2259952,3,1,train
A-5206553,2,0,train
A-4495785,2,0,test
A-7126996,2,0,train
A-5790122,2,0,test
A-4155223,2,0,train
A-6502622,2,0,train
A-6227441,2,0,train
A-1133293,2,0,train
A-6361369,2,0,train
A-6336933,2,0,test
A-4285547,2,0,train
A-5840773,2,0,train
A-1874638,2,0,test
A-7474880,2,0,train
A-1552580,2,0,train
A-4554222,2,0,train
A-4484272,2,0,train
A-5417607,2,0,test
A-5220213,2,0,train
A-2848960,3,1,train
A-4780421,2,0,train
A-4407822,2,0,train
A-1741790,2,0,test
A-7069752,1,0,train
A-3306169,2,0,train
A-5255866,2,0,train
A-5541554,2,0,train
A-7321416,2,0,train
A-3309144,3,1,train
A-1892427,2,0,train
A-5354418,2,0,train
A-105096,3,1,train
A-2490937,2,0,train
A-6118005,2,0,train
A-5435494,2,0,train
A-7206450,2,0,test
A-2454731,2,0,test
A-2245310,2,0,train
A-6713426,2,0,test
A-1351596,3,1,test
A-1228851,3,1,train
A-6141660,2,0,train
A-4280213,2,0,train
A-3666980,2,0,train
A-3937832,2,0,train
A-4274624,2,0,test
A-3535601,2,0,train
A-4597918,2,0,test
A-5570054,2,0,test
A-4819653,2,0,train
A-3982386,2,0,train
A-7703162,3,1,train
A-4121717,2,0,test
A-7352643,2,0,train
A-1983798,2,0,train
A-7590719,2,0,train
A-4151710,2,0,test
A-2653952,2,0,train
A-6295753,2,0,train
A-554606,1,0,train
A-2240689,2,0,train
A-726279,2,0,train
A-592881,2,0,train
A-3880201,2,0,train
A-2434640,2,0,train
A-7297658,2,0,test
A-3564285,2,0,train
A-7317528,2,0,train
A-2153174,3,1,train
A-349174,3,1,train
A-5403966,2,0,train
A-7311292,2,0,train
A-1144704,3,1,test
A-2487655,3,1,test
A-4930315,2,0,train
A-7735427,2,0,test
A-7540230,2,0,train
A-7314734,2,0,train
A-3652918,2,0,train
A-6342105,2,0,train
A-7246198,2,0,train
A-4891240,2,0,test
A-1574907,2,0,test
A-3992771,2,0,train
A-2026234,3,1,train
A-455070,3,1,test
A-3216376,3,1,train
A-3621050,3,1,train
A-3332014,2,0,train
A-6698713,2,0,train
A-5774044,2,0,train
A-6321435,2,0,train
A-1548599,3,1,test
A-5735291,2,0,train
A-5532737,2,0,train
A-3427069,2,0,train
A-1244057,2,0,test
A-5871992,2,0,train
A-5831869,2,0,train
A-3937885,2,0,train
A-5667456,2,0,train
A-4558703,2,0,train
A-2700821,2,0,train
A-5250646,2,0,test
A-4486884,2,0,train
A-4671471,2,0,train
A-285842,2,0,train
A-2036865,3,1,train
A-5978780,2,0,train
A-5428555,2,0,train
A-2988597,3,1,train
A-7148319,2,0,train
A-7237590,2,0,train
A-794601,2,0,train
A-6625927,2,0,train
A-1404290,2,0,train
A-1734044,2,0,train
A-1838954,2,0,train
A-1349501,2,0,train
A-7583134,2,0,train
A-33317,2,0,train
A-7361300,2,0,train
A-3971719,2,0,train
A-465009,2,0,train
A-1582361,3,1,train
A-6715527,2,0,train
A-3636714,2,0,train
A-7568746,2,0,test
A-6899481,2,0,train
A-7056675,4,1,train
A-3164359,2,0,train
A-2748289,2,0,train
A-2574519,2,0,train
A-6083539,2,0,test
A-6919799,2,0,train
A-7018245,1,0,train
A-7466832,2,0,train
A-1272080,2,0,train
A-6335493,2,0,train
A-1136356,3,1,test
A-4347969,2,0,train
A-3177681,2,0,train
A-921813,2,0,train
A-7594225,2,0,test
A-7390605,2,0,train
A-2988606,3,1,train
A-6032533,2,0,train
A-1928240,2,0,train
A-5892507,2,0,train
A-1921416,3,1,test
A-5812225,2,0,train
A-4761108,2,0,train
A-3382049,3,1,train
A-108031,3,1,train
A-2977621,3,1,train
A-699445,2,0,train
A-7613745,2,0,train
A-5094147,2,0,train
A-5110441,2,0,train
A-7212023,2,0,train
A-85889,2,0,train
A-6506161,2,0,train
A-5362187,2,0,train
A-2548688,2,0,train
A-2040268,2,0,test
A-4405334,2,0,test
A-460237,2,0,test
A-6459961,2,0,test
A-3276077,2,0,train
A-4743623,2,0,train
A-7386897,2,0,train
A-6930285,2,0,train
A-6182579,2,0,train
A-4004913,2,0,train
A-6884188,2,0,train
A-2106049,2,0,train
A-3998325,2,0,train
A-61346,3,1,train
A-1960272,2,0,test
A-714485,3,1,train
A-4818158,2,0,train
A-2904278,3,1,train
A-4033572,2,0,train
A-1015787,3,1,train
A-7263837,2,0,train
A-6515702,2,0,train
A-764392,3,1,train
A-1684333,3,1,test
A-2066244,3,1,test
A-5845163,2,0,test
A-2789176,2,0,train
A-3938706,2,0,train
A-1102829,3,1,train
A-5614148,2,0,train
A-5678933,2,0,train
A-5212200,2,0,train
A-916850,2,0,train
A-1604279,3,1,train
A-5630139,2,0,train
A-5370,3,1,train
A-6876746,2,0,test
A-5643672,2,0,train
A-3407036,3,1,train
A-1786085,3,1,train
A-5304823,2,0,test
A-6293636,2,0,train
A-7772459,3,1,train
A-6242139,2,0,test
A-4080084,2,0,train
A-1014024,3,1,train
A-7156864,2,0,test
A-5837045,2,0,test
A-73297,3,1,train
A-3133938,2,0,train
A-1375047,2,0,test
A-6936046,2,0,train
A-4233882,2,0,train
A-5258474,2,0,test
A-5223666,2,0,train
A-4534843,2,0,test
A-7729816,2,0,train
A-5381506,2,0,train
A-4172882,2,0,train
A-2299997,3,1,test
A-7577140,2,0,train
A-2739303,3,1,test
A-1759300,2,0,train
A-1009064,2,0,test
A-2762613,3,1,train
A-7290336,2,0,train
A-6140861,2,0,train
A-6990221,2,0,train
A-3362429,2,0,train
A-3318734,3,1,test
A-6116872,2,0,train
A-5015791,2,0,train
A-6091196,2,0,test
A-6809530,2,0,train
A-4741379,2,0,test
A-5302209,2,0,train
A-3308182,3,1,train
A-726674,3,1,train
A-7268417,2,0,train
A-437166,2,0,train
A-6810210,2,0,train
A-6656246,2,0,train
A-651354,2,0,test
A-5878942,4,1,train
A-2674415,3,1,train
A-828245,3,1,train
A-1902103,2,0,train
A-6856041,2,0,train
A-4775365,2,0,train
A-3612428,2,0,test
A-5574706,2,0,train
A-1695109,3,1,train
A-7555708,4,1,train
A-1083206,2,0,train
A-4985902,2,0,train
A-2160762,2,0,train
A-7534329,2,0,train
A-5691981,2,0,train
A-3774697,2,0,train
A-6691543,2,0,train
A-7700886,2,0,test
A-2629237,3,1,test
A-7273592,2,0,train
A-2061674,3,1,train
A-2555294,2,0,train
A-2974810,3,1,train
A-5160183,2,0,train
A-7029462,2,0,train
A-3260564,2,0,train
A-4941306,2,0,train
A-6088137,2,0,train
A-109688,3,1,train
A-7759,2,0,train
A-1266526,3,1,train
A-4760367,2,0,train
A-6899853,2,0,train
A-2547589,3,1,train
A-4481880,2,0,train
A-4787243,2,0,train
A-5189945,2,0,train
A-5098879,2,0,train
A-66000,3,1,train
A-62639,2,0,test
A-2226832,2,0,test
A-7313483,2,0,train
A-5201031,2,0,train
A-7591058,2,0,train
A-2191158,2,0,train
A-753192,2,0,train
A-5061678,2,0,test
A-4562911,2,0,train
A-5772223,2,0,train
A-5189653,2,0,test
A-7505342,2,0,train
A-6172292,2,0,train
A-6155670,2,0,train
A-7474702,2,0,train
A-2675854,3,1,test
A-5086407,2,0,test
A-7386591,2,0,train
A-7031709,1,0,test
A-7062142,2,0,train
A-7046576,1,0,test
A-7231333,2,0,test
A-4272087,2,0,train
A-2472377,2,0,train
A-4076163,2,0,train
A-1694710,3,1,train
A-6274713,2,0,train
A-3790953,2,0,train
A-3170768,3,1,train
A-6017305,2,0,train
A-2743873,2,0,train
A-3073658,3,1,test
A-4438747,2,0,train
A-1794753,2,0,train
A-100386,3,1,train
A-2713499,3,1,test
A-2056515,2,0,train
A-6647736,2,0,train
A-7462938,2,0,train
A-57233,3,1,train
A-2451937,3,1,train
A-1616302,2,0,train
A-999273,3,1,train
A-316825,2,0,test
A-5868944,2,0,train
A-334878,2,0,train
A-3531721,2,0,test
A-2430182,3,1,test
A-3172359,2,0,test
A-2610015,3,1,train
A-489536,2,0,train
A-5560881,2,0,train
A-6433658,2,0,train
A-2996764,2,0,train
A-2626157,2,0,train
A-2503755,3,1,train
A-7776743,2,0,test
A-2502157,2,0,train
A-6078542,2,0,train
A-1732213,2,0,train
A-2626798,3,1,train
A-7348381,2,0,train
A-4329302,2,0,train
